eval_id	source_question_id	category	difficulty	question	expected_document_raw	expected_document_patterns	expected_core_elements_raw	expected_core_terms	gold_set_sha256	rank1_document	rank1_chunk_id	rank1_distance	rank2_document	rank2_chunk_id	rank2_distance	rank3_document	rank3_chunk_id	rank3_distance	rank4_document	rank4_chunk_id	rank4_distance	rank5_document	rank5_chunk_id	rank5_distance	first_expected_document_rank	document_hit_at_1	document_hit_at_3	document_hit_at_5	reciprocal_rank	element_coverage_at_1	element_coverage_at_3	element_coverage_at_5	unique_document_count_top5	metadata_completeness_top5	auto_review_status	auto_review_reason
R011	40	낙반·붕락·지보	중	지보재 설치 후 천반 균열이 늘어나고 있다면 작업 재개 전 무엇을 확인해야 하나?	지보, 낙반, 균열, 작업재개	"[{""raw"":""지보"",""normalized"":""지보"",""aliases"":[],""tokens"":[""지보""]},{""raw"":""낙반"",""normalized"":""낙반"",""aliases"":[],""tokens"":[""낙반""]},{""raw"":""균열"",""normalized"":""균열"",""aliases"":[],""tokens"":[""균열""]},{""raw"":""작업재개"",""normalized"":""작업재개"",""aliases"":[],""tokens"":[""작업재개""]}]"	지보 상태, 균열 확인, 낙반 위험, 작업중지, 보강	"[{""term"":""지보 상태"",""normalized"":""지보상태"",""aliases"":[""지보 상태""]},{""term"":""균열 확인"",""normalized"":""균열확인"",""aliases"":[""균열 확인""]},{""term"":""낙반 위험"",""normalized"":""낙반위험"",""aliases"":[""낙반 위험""]},{""term"":""작업중지"",""normalized"":""작업중지"",""aliases"":[""작업중지"",""작업 중지"",""작업을 중단"",""운전 정지""]},{""term"":""보강"",""normalized"":""보강"",""aliases"":[""보강""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	중대재해처벌법_해설서.pdf	chunk_00693	0.6476876139640808	11_안전보건관리체계_구축_가이드북.txt	chunk_00418	0.6518211364746094	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00303	0.6597438454627991	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00302	0.7165201306343079	중대재해처벌법_해설서.pdf	chunk_00712	0.718937873840332	0	0	0	0	0.0	0.0	0.2	0.4	3	0.75	REVIEW	기대 문서 Hit@5=0
R012	54	낙반·붕락·지보	중	작업 중 천반이 내려앉을 위험이 있을 때 어떤 즉시 조치가 필요한가?	낙반, 천반, 즉시조치, 대피	"[{""raw"":""낙반"",""normalized"":""낙반"",""aliases"":[],""tokens"":[""낙반""]},{""raw"":""천반"",""normalized"":""천반"",""aliases"":[],""tokens"":[""천반""]},{""raw"":""즉시조치"",""normalized"":""즉시조치"",""aliases"":[],""tokens"":[""즉시조치""]},{""raw"":""대피"",""normalized"":""대피"",""aliases"":[],""tokens"":[""대피""]}]"	즉시 대피, 작업중지, 지보 점검, 보고	"[{""term"":""즉시 대피"",""normalized"":""즉시대피"",""aliases"":[""즉시 대피""]},{""term"":""작업중지"",""normalized"":""작업중지"",""aliases"":[""작업중지"",""작업 중지"",""작업을 중단"",""운전 정지""]},{""term"":""지보 점검"",""normalized"":""지보점검"",""aliases"":[""지보 점검""]},{""term"":""보고"",""normalized"":""보고"",""aliases"":[""보고""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	11_안전보건관리체계_구축_가이드북.txt	chunk_00418	0.5713526010513306	중대재해처벌법_해설서.pdf	chunk_00693	0.6840887069702148	중대재해처벌법_따라하기_안내서.pdf	chunk_00544	0.6992027759552002	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00303	0.7178764939308167	04_산업안전보건법_시행령.txt	chunk_00104	0.7206639647483826	0	0	0	0	0.0	0.0	0.0	0.25	5	0.75	REVIEW	기대 문서 Hit@5=0; Element Coverage@5<0.4
R013	12	전기안전·에너지 차단	상	갱내 전기설비를 점검해야 하는데 습기가 많고 누전 우려가 있어. 감전 예방 조치는 어떻게 세워야 해?	산업안전보건법, 광산안전기술기준, 광산 안전 지침	"[{""raw"":""산업안전보건법"",""normalized"":""산업안전보건법"",""aliases"":[],""tokens"":[""산업안전보건법""]},{""raw"":""광산안전기술기준"",""normalized"":""광산안전기술기준"",""aliases"":[],""tokens"":[""광산안전기술기준""]},{""raw"":""광산 안전 지침"",""normalized"":""광산안전지침"",""aliases"":[""광산안전업무처리지침""],""tokens"":[""광산"",""안전"",""지침""]}]"	전원 차단, 절연 상태, 접지, 누전차단기, 방폭/방수 설비, 보호구, 출입 통제, 자격자 작업	"[{""term"":""전원 차단"",""normalized"":""전원차단"",""aliases"":[""전원 차단"",""전원차단"",""전기 차단"",""전로 차단""]},{""term"":""절연 상태"",""normalized"":""절연상태"",""aliases"":[""절연 상태""]},{""term"":""접지"",""normalized"":""접지"",""aliases"":[""접지""]},{""term"":""누전차단기"",""normalized"":""누전차단기"",""aliases"":[""누전차단기""]},{""term"":""방폭"",""normalized"":""방폭"",""aliases"":[""방폭""]},{""term"":""방수 설비"",""normalized"":""방수설비"",""aliases"":[""방수 설비""]},{""term"":""보호구"",""normalized"":""보호구"",""aliases"":[""보호구""]},{""term"":""출입 통제"",""normalized"":""출입통제"",""aliases"":[""출입 통제""]},{""term"":""자격자 작업"",""normalized"":""자격자작업"",""aliases"":[""자격자 작업""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00311	0.8237931728363037	07_광산안전법_시행령.txt	chunk_00267	0.9820797339050755	10_광산안전업무_처리지침_2025-35_latest.txt	chunk_00353	0.9468993235049392	13_2023_새로운_위험성평가_안내서.txt	chunk_00444	0.8401806354522705	08_광산안전법_시행규칙.txt	chunk_00286	0.6502425670623779	1	1	1	1	1.0	0.1111111111111111	0.2222222222222222	0.3333333333333333	5	0.75	REVIEW	Element Coverage@5<0.4
R014	66	전기안전·에너지 차단	중	전기설비 점검 전 차단·잠금·표지 절차를 꼭 확인해야 하는 이유는 무엇인가?	전기, 차단, 잠금표지, 점검	"[{""raw"":""전기"",""normalized"":""전기"",""aliases"":[],""tokens"":[""전기""]},{""raw"":""차단"",""normalized"":""차단"",""aliases"":[],""tokens"":[""차단""]},{""raw"":""잠금표지"",""normalized"":""잠금표지"",""aliases"":[],""tokens"":[""잠금표지""]},{""raw"":""점검"",""normalized"":""점검"",""aliases"":[],""tokens"":[""점검""]}]"	전원 차단, 잠금표지, 점검, 교육	"[{""term"":""전원 차단"",""normalized"":""전원차단"",""aliases"":[""전원 차단"",""전원차단"",""전기 차단"",""전로 차단""]},{""term"":""잠금표지"",""normalized"":""잠금표지"",""aliases"":[""잠금표지"",""잠금·표지"",""잠금 및 표지"",""잠금조치"",""LOTO""]},{""term"":""점검"",""normalized"":""점검"",""aliases"":[""점검""]},{""term"":""교육"",""normalized"":""교육"",""aliases"":[""교육""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00311	0.7194963693618774	07_광산안전법_시행령.txt	chunk_00267	0.9376840135912866	10_광산안전업무_처리지침_2025-35_latest.txt	chunk_00353	0.9101294017619959	08_광산안전법_시행규칙.txt	chunk_00286	0.537115752696991	05_산업안전보건법_시행규칙.txt	chunk_00198	0.8179446196402507	0	0	0	0	0.0	0.25	0.25	0.25	5	0.75	REVIEW	기대 문서 Hit@5=0; Element Coverage@5<0.4
R015	68	전기안전·에너지 차단	중	누전차단기 트립이 발생했을 때 작업자에게 먼저 알려야 할 내용은 무엇인가?	누전차단기, 감전, 전원차단	"[{""raw"":""누전차단기"",""normalized"":""누전차단기"",""aliases"":[],""tokens"":[""누전차단기""]},{""raw"":""감전"",""normalized"":""감전"",""aliases"":[],""tokens"":[""감전""]},{""raw"":""전원차단"",""normalized"":""전원차단"",""aliases"":[],""tokens"":[""전원차단""]}]"	전원 차단, 재점검, 보고, 작업중지	"[{""term"":""전원 차단"",""normalized"":""전원차단"",""aliases"":[""전원 차단"",""전원차단"",""전기 차단"",""전로 차단""]},{""term"":""재점검"",""normalized"":""재점검"",""aliases"":[""재점검""]},{""term"":""보고"",""normalized"":""보고"",""aliases"":[""보고""]},{""term"":""작업중지"",""normalized"":""작업중지"",""aliases"":[""작업중지"",""작업 중지"",""작업을 중단"",""운전 정지""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00314	0.902872622013092	10_광산안전업무_처리지침_2025-35_latest.txt	chunk_00353	1.0091832660196711	07_광산안전법_시행령.txt	chunk_00267	1.055318795404147	08_광산안전법_시행규칙.txt	chunk_00286	0.7178186178207397	06_광산안전법.txt	chunk_00256	1.1122647112285013	0	0	0	0	0.0	0.0	0.0	0.25	5	0.75	REVIEW	기대 문서 Hit@5=0; Element Coverage@5<0.4
R016	9	장비·운반·차량	중	갱내 운반차량과 보행 작업자가 같은 통로를 이용할 때 충돌을 막기 위한 관리 기준은 뭐야?	광산 안전 지침, 광산안전기술기준, 산업안전보건법	"[{""raw"":""광산 안전 지침"",""normalized"":""광산안전지침"",""aliases"":[""광산안전업무처리지침""],""tokens"":[""광산"",""안전"",""지침""]},{""raw"":""광산안전기술기준"",""normalized"":""광산안전기술기준"",""aliases"":[],""tokens"":[""광산안전기술기준""]},{""raw"":""산업안전보건법"",""normalized"":""산업안전보건법"",""aliases"":[],""tokens"":[""산업안전보건법""]}]"	동선 분리, 속도 제한, 신호수/경보장치, 조명, 후진 경보, 통행 규칙, 교육, 점검	"[{""term"":""동선 분리"",""normalized"":""동선분리"",""aliases"":[""동선 분리""]},{""term"":""속도 제한"",""normalized"":""속도제한"",""aliases"":[""속도 제한""]},{""term"":""신호수"",""normalized"":""신호수"",""aliases"":[""신호수""]},{""term"":""경보장치"",""normalized"":""경보장치"",""aliases"":[""경보장치""]},{""term"":""조명"",""normalized"":""조명"",""aliases"":[""조명""]},{""term"":""후진 경보"",""normalized"":""후진경보"",""aliases"":[""후진 경보""]},{""term"":""통행 규칙"",""normalized"":""통행규칙"",""aliases"":[""통행 규칙""]},{""term"":""교육"",""normalized"":""교육"",""aliases"":[""교육""]},{""term"":""점검"",""normalized"":""점검"",""aliases"":[""점검""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	11_안전보건관리체계_구축_가이드북.txt	chunk_00389	0.5574997663497925	중대재해처벌법_해설서.pdf	chunk_00801	0.5621238946914673	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00331	0.6174043416976929	11_안전보건관리체계_구축_가이드북.txt	chunk_00372	0.6338691115379333	07_광산안전법_시행령.txt	chunk_00269	0.6436636447906494	3	0	1	1	0.3333333333333333	0.1111111111111111	0.2222222222222222	0.2222222222222222	4	0.75	REVIEW	Element Coverage@5<0.4
R017	10	장비·운반·차량	상	경사 갱도에서 광차 또는 운반장비가 미끄러질 위험이 있을 때 작업 전 점검해야 할 항목을 알려줘.	광산 안전 지침, 광산안전기술기준, 위험성평가 안내서	"[{""raw"":""광산 안전 지침"",""normalized"":""광산안전지침"",""aliases"":[""광산안전업무처리지침""],""tokens"":[""광산"",""안전"",""지침""]},{""raw"":""광산안전기술기준"",""normalized"":""광산안전기술기준"",""aliases"":[],""tokens"":[""광산안전기술기준""]},{""raw"":""위험성평가 안내서"",""normalized"":""위험성평가안내서"",""aliases"":[""새로운위험성평가안내서""],""tokens"":[""위험성평가"",""안내서""]}]"	제동장치, 연결장치, 궤도/노면 상태, 적재 중량, 경사로 통제, 이탈 방지, 비상정지, 작업 전 점검 기록	"[{""term"":""제동장치"",""normalized"":""제동장치"",""aliases"":[""제동장치""]},{""term"":""연결장치"",""normalized"":""연결장치"",""aliases"":[""연결장치""]},{""term"":""궤도"",""normalized"":""궤도"",""aliases"":[""궤도""]},{""term"":""노면 상태"",""normalized"":""노면상태"",""aliases"":[""노면 상태""]},{""term"":""적재 중량"",""normalized"":""적재중량"",""aliases"":[""적재 중량""]},{""term"":""경사로 통제"",""normalized"":""경사로통제"",""aliases"":[""경사로 통제""]},{""term"":""이탈 방지"",""normalized"":""이탈방지"",""aliases"":[""이탈 방지""]},{""term"":""비상정지"",""normalized"":""비상정지"",""aliases"":[""비상정지""]},{""term"":""작업 전 점검 기록"",""normalized"":""작업전점검기록"",""aliases"":[""작업 전 점검 기록""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	중대재해처벌법_따라하기_안내서.pdf	chunk_00532	0.5695639252662659	07_광산안전법_시행령.txt	chunk_00269	0.5896689295768738	중대재해처벌법_해설서.pdf	chunk_00713	0.59926438331604	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00303	0.6308927536010742	중대재해처벌법_해설서.pdf	chunk_00692	0.6361372470855713	4	0	0	1	0.25	0.0	0.1111111111111111	0.1111111111111111	4	0.75	REVIEW	Element Coverage@5<0.4; 문서명 일치·핵심 요소 저포함
R018	84	장비·운반·차량	중	운반장비 후진 시 작업자와의 충돌 위험을 줄이려면 무엇을 확인해야 하나?	운반장비, 후진, 충돌, 신호수	"[{""raw"":""운반장비"",""normalized"":""운반장비"",""aliases"":[],""tokens"":[""운반장비""]},{""raw"":""후진"",""normalized"":""후진"",""aliases"":[],""tokens"":[""후진""]},{""raw"":""충돌"",""normalized"":""충돌"",""aliases"":[],""tokens"":[""충돌""]},{""raw"":""신호수"",""normalized"":""신호수"",""aliases"":[],""tokens"":[""신호수""]}]"	신호수, 후진 경보, 동선 분리, 작업중지	"[{""term"":""신호수"",""normalized"":""신호수"",""aliases"":[""신호수""]},{""term"":""후진 경보"",""normalized"":""후진경보"",""aliases"":[""후진 경보""]},{""term"":""동선 분리"",""normalized"":""동선분리"",""aliases"":[""동선 분리""]},{""term"":""작업중지"",""normalized"":""작업중지"",""aliases"":[""작업중지"",""작업 중지"",""작업을 중단"",""운전 정지""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	11_안전보건관리체계_구축_가이드북.txt	chunk_00389	0.5493680238723755	중대재해처벌법_해설서.pdf	chunk_00713	0.5873023271560669	11_안전보건관리체계_구축_가이드북.txt	chunk_00372	0.5930845737457275	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00308	0.6181992292404175	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00331	0.6296674013137817	0	0	0	0	0.0	0.0	0.25	0.25	3	0.75	REVIEW	기대 문서 Hit@5=0; Element Coverage@5<0.4
R019	11	컨베이어·끼임	중	컨베이어 벨트 정비 중 끼임 사고를 막으려면 정비 전 관리자가 무엇을 확인해야 해?	산업안전보건법, 광산 안전 지침, 광산안전기술기준	"[{""raw"":""산업안전보건법"",""normalized"":""산업안전보건법"",""aliases"":[],""tokens"":[""산업안전보건법""]},{""raw"":""광산 안전 지침"",""normalized"":""광산안전지침"",""aliases"":[""광산안전업무처리지침""],""tokens"":[""광산"",""안전"",""지침""]},{""raw"":""광산안전기술기준"",""normalized"":""광산안전기술기준"",""aliases"":[],""tokens"":[""광산안전기술기준""]}]"	전원 차단, 잠금/표지, 불시 가동 방지, 잔류에너지 제거, 방호장치, 정비 절차, 작업자 교육	"[{""term"":""전원 차단"",""normalized"":""전원차단"",""aliases"":[""전원 차단"",""전원차단"",""전기 차단"",""전로 차단""]},{""term"":""잠금"",""normalized"":""잠금"",""aliases"":[""잠금""]},{""term"":""표지"",""normalized"":""표지"",""aliases"":[""표지""]},{""term"":""불시 가동 방지"",""normalized"":""불시가동방지"",""aliases"":[""불시 가동 방지""]},{""term"":""잔류에너지 제거"",""normalized"":""잔류에너지제거"",""aliases"":[""잔류에너지 제거""]},{""term"":""방호장치"",""normalized"":""방호장치"",""aliases"":[""방호장치""]},{""term"":""정비 절차"",""normalized"":""정비절차"",""aliases"":[""정비 절차""]},{""term"":""작업자 교육"",""normalized"":""작업자교육"",""aliases"":[""작업자 교육""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	08_광산안전법_시행규칙.txt	chunk_00286	0.6187894940376282	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00318	0.6639232635498047	07_광산안전법_시행령.txt	chunk_00269	0.7452475428581238	05_산업안전보건법_시행규칙.txt	chunk_00205	0.7737771013959712	10_광산안전업무_처리지침_2025-35_latest.txt	chunk_00352	0.8081774365813023	2	0	1	1	0.5	0.125	0.125	0.125	5	0.75	REVIEW	Element Coverage@5<0.4; 문서명 일치·핵심 요소 저포함
R020	83	컨베이어·끼임	중	전기 설비 점검 중 잠금표지가 사라졌을 때 관리자가 해야 할 행동은 무엇인가?	전기, 잠금표지, 점검	"[{""raw"":""전기"",""normalized"":""전기"",""aliases"":[],""tokens"":[""전기""]},{""raw"":""잠금표지"",""normalized"":""잠금표지"",""aliases"":[],""tokens"":[""잠금표지""]},{""raw"":""점검"",""normalized"":""점검"",""aliases"":[],""tokens"":[""점검""]}]"	잠금표지 재설치, 작업중지, 보고	"[{""term"":""잠금표지 재설치"",""normalized"":""잠금표지재설치"",""aliases"":[""잠금표지 재설치""]},{""term"":""작업중지"",""normalized"":""작업중지"",""aliases"":[""작업중지"",""작업 중지"",""작업을 중단"",""운전 정지""]},{""term"":""보고"",""normalized"":""보고"",""aliases"":[""보고""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00311	0.6673393249511719	10_광산안전업무_처리지침_2025-35_latest.txt	chunk_00353	0.9578513137158057	07_광산안전법_시행령.txt	chunk_00267	1.0269513288460028	08_광산안전법_시행규칙.txt	chunk_00286	0.6084352731704712	05_산업안전보건법_시행규칙.txt	chunk_00198	0.8828374598510526	0	0	0	0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	5	0.75	REVIEW	기대 문서 Hit@5=0; Element Coverage@5<0.4
R021	89	컨베이어·끼임	중	감전 우려가 있는 장비를 수리하려면 작업 전 무엇을 반드시 확인해야 하나?	전기, 감전, 정비, 차단	"[{""raw"":""전기"",""normalized"":""전기"",""aliases"":[],""tokens"":[""전기""]},{""raw"":""감전"",""normalized"":""감전"",""aliases"":[],""tokens"":[""감전""]},{""raw"":""정비"",""normalized"":""정비"",""aliases"":[],""tokens"":[""정비""]},{""raw"":""차단"",""normalized"":""차단"",""aliases"":[],""tokens"":[""차단""]}]"	전원 차단, 잠금표지, 정비 절차, 교육	"[{""term"":""전원 차단"",""normalized"":""전원차단"",""aliases"":[""전원 차단"",""전원차단"",""전기 차단"",""전로 차단""]},{""term"":""잠금표지"",""normalized"":""잠금표지"",""aliases"":[""잠금표지"",""잠금·표지"",""잠금 및 표지"",""잠금조치"",""LOTO""]},{""term"":""정비 절차"",""normalized"":""정비절차"",""aliases"":[""정비 절차""]},{""term"":""교육"",""normalized"":""교육"",""aliases"":[""교육""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00314	0.7900272607803345	10_광산안전업무_처리지침_2025-35_latest.txt	chunk_00353	0.9326437358839378	07_광산안전법_시행령.txt	chunk_00267	0.991844947640255	08_광산안전법_시행규칙.txt	chunk_00286	0.6031939387321472	06_광산안전법.txt	chunk_00256	1.0591728648565188	0	0	0	0	0.0	0.0	0.0	0.25	5	0.75	REVIEW	기대 문서 Hit@5=0; Element Coverage@5<0.4
R022	20	사고보고·응급조치	상	사망 또는 중대부상 가능성이 있는 사고가 발생했을 때 중대재해처벌법 대응 관점에서 즉시 챙겨야 할 사항은 뭐야?	중대재해처벌법, 산업안전보건법, 안전보건관리체계 구축 가이드북	"[{""raw"":""중대재해처벌법"",""normalized"":""중대재해처벌법"",""aliases"":[""중대재해처벌등에관한법률""],""tokens"":[""중대재해처벌법""]},{""raw"":""산업안전보건법"",""normalized"":""산업안전보건법"",""aliases"":[],""tokens"":[""산업안전보건법""]},{""raw"":""안전보건관리체계 구축 가이드북"",""normalized"":""안전보건관리체계구축가이드북"",""aliases"":[],""tokens"":[""안전보건관리체계"",""구축"",""가이드북""]}]"	인명 구조, 작업중지, 사고 보고, 현장 보존, 경영책임자 보고, 안전보건관리체계 작동 확인, 재발방지 대책, 기록 확보	"[{""term"":""인명 구조"",""normalized"":""인명구조"",""aliases"":[""인명 구조""]},{""term"":""작업중지"",""normalized"":""작업중지"",""aliases"":[""작업중지"",""작업 중지"",""작업을 중단"",""운전 정지""]},{""term"":""사고 보고"",""normalized"":""사고보고"",""aliases"":[""사고 보고""]},{""term"":""현장 보존"",""normalized"":""현장보존"",""aliases"":[""현장 보존""]},{""term"":""경영책임자 보고"",""normalized"":""경영책임자보고"",""aliases"":[""경영책임자 보고""]},{""term"":""안전보건관리체계 작동 확인"",""normalized"":""안전보건관리체계작동확인"",""aliases"":[""안전보건관리체계 작동 확인""]},{""term"":""재발방지 대책"",""normalized"":""재발방지대책"",""aliases"":[""재발방지 대책""]},{""term"":""기록 확보"",""normalized"":""기록확보"",""aliases"":[""기록 확보""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	13_2023_새로운_위험성평가_안내서.txt	chunk_00460	0.40363815426826477	11_안전보건관리체계_구축_가이드북.txt	chunk_00393	0.9020845514704536	05_산업안전보건법_시행규칙.txt	chunk_00168	0.7352399098577168	03_산업안전보건법.txt	chunk_00032	0.9834796351659049	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00308	0.6977951573833927	2	0	1	1	0.5	0.125	0.125	0.125	5	0.75	REVIEW	Element Coverage@5<0.4; 문서명 일치·핵심 요소 저포함
R023	76	사고보고·응급조치	중	사고 발생 직후 현장 관리자가 가장 먼저 해야 할 행동은 무엇인가?	사고보고, 응급조치, 작업중지	"[{""raw"":""사고보고"",""normalized"":""사고보고"",""aliases"":[],""tokens"":[""사고보고""]},{""raw"":""응급조치"",""normalized"":""응급조치"",""aliases"":[],""tokens"":[""응급조치""]},{""raw"":""작업중지"",""normalized"":""작업중지"",""aliases"":[],""tokens"":[""작업중지""]}]"	응급조치, 작업중지, 인원 확인, 보고	"[{""term"":""응급조치"",""normalized"":""응급조치"",""aliases"":[""응급조치""]},{""term"":""작업중지"",""normalized"":""작업중지"",""aliases"":[""작업중지"",""작업 중지"",""작업을 중단"",""운전 정지""]},{""term"":""인원 확인"",""normalized"":""인원확인"",""aliases"":[""인원 확인""]},{""term"":""보고"",""normalized"":""보고"",""aliases"":[""보고""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	11_안전보건관리체계_구축_가이드북.txt	chunk_00379	0.760297193332575	중대재해처벌법_따라하기_안내서.pdf	chunk_00551	0.5274134874343872	10_광산안전업무_처리지침_2025-35_latest.txt	chunk_00347	0.8775891160276491	04_산업안전보건법_시행령.txt	chunk_00103	0.9438986895035872	03_산업안전보건법.txt	chunk_00040	0.8087778414210489	0	0	0	0	0.0	0.25	0.5	0.5	5	0.75	REVIEW	기대 문서 Hit@5=0
R024	78	사고보고·응급조치	중	사고 후 응급처치와 함께 확보해야 할 자료는 무엇인가?	사고보고, 기록, 현장보존	"[{""raw"":""사고보고"",""normalized"":""사고보고"",""aliases"":[],""tokens"":[""사고보고""]},{""raw"":""기록"",""normalized"":""기록"",""aliases"":[],""tokens"":[""기록""]},{""raw"":""현장보존"",""normalized"":""현장보존"",""aliases"":[],""tokens"":[""현장보존""]}]"	응급조치, 현장보존, 기록, 보고	"[{""term"":""응급조치"",""normalized"":""응급조치"",""aliases"":[""응급조치""]},{""term"":""현장보존"",""normalized"":""현장보존"",""aliases"":[""현장보존""]},{""term"":""기록"",""normalized"":""기록"",""aliases"":[""기록""]},{""term"":""보고"",""normalized"":""보고"",""aliases"":[""보고""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	11_안전보건관리체계_구축_가이드북.txt	chunk_00379	0.7921947836875916	중대재해처벌법_따라하기_안내서.pdf	chunk_00550	0.6320099234580994	10_광산안전업무_처리지침_2025-35_latest.txt	chunk_00347	0.8922497008226615	03_산업안전보건법.txt	chunk_00040	0.7884640097618103	04_산업안전보건법_시행령.txt	chunk_00103	1.106892766887117	0	0	0	0	0.0	0.25	0.75	0.75	5	0.75	REVIEW	기대 문서 Hit@5=0; 문서명 불일치·핵심 요소 고포함
R025	24	위험성평가·KRAS·TBM	상	작업 방식이 바뀌고 새 장비가 투입되는 경우 기존 위험성평가를 그대로 써도 되는지, 어떤 추가 평가가 필요한지 알려줘.	위험성평가 안내서, 산업안전보건법, 안전보건관리체계 구축 가이드북	"[{""raw"":""위험성평가 안내서"",""normalized"":""위험성평가안내서"",""aliases"":[""새로운위험성평가안내서""],""tokens"":[""위험성평가"",""안내서""]},{""raw"":""산업안전보건법"",""normalized"":""산업안전보건법"",""aliases"":[],""tokens"":[""산업안전보건법""]},{""raw"":""안전보건관리체계 구축 가이드북"",""normalized"":""안전보건관리체계구축가이드북"",""aliases"":[],""tokens"":[""안전보건관리체계"",""구축"",""가이드북""]}]"	변경 시 수시평가, 신규 위험요인, 장비 위험, 교육, 작업절차 개정, 개선대책, 근로자 의견, 기록 갱신	"[{""term"":""변경 시 수시평가"",""normalized"":""변경시수시평가"",""aliases"":[""변경 시 수시평가""]},{""term"":""신규 위험요인"",""normalized"":""신규위험요인"",""aliases"":[""신규 위험요인""]},{""term"":""장비 위험"",""normalized"":""장비위험"",""aliases"":[""장비 위험""]},{""term"":""교육"",""normalized"":""교육"",""aliases"":[""교육""]},{""term"":""작업절차 개정"",""normalized"":""작업절차개정"",""aliases"":[""작업절차 개정""]},{""term"":""개선대책"",""normalized"":""개선대책"",""aliases"":[""개선대책""]},{""term"":""근로자 의견"",""normalized"":""근로자의견"",""aliases"":[""근로자 의견""]},{""term"":""기록 갱신"",""normalized"":""기록갱신"",""aliases"":[""기록 갱신""]}]"	F950A1505743A4B3607F0EC3BC60D8ED477FB6C3627F14FCD156BF7C81B7D076	13_2023_새로운_위험성평가_안내서.txt	chunk_00460	0.6312398314476013	11_안전보건관리체계_구축_가이드북.txt	chunk_00396	0.7132075428962708	05_산업안전보건법_시행규칙.txt	chunk_00168	0.8893174195951953	03_산업안전보건법.txt	chunk_00032	1.207868126785954	09_광산안전기술기준_제10차개정_2024-12-19.txt	chunk_00303	0.6026498675346375	1	1	1	1	1.0	0.0	0.25	0.25	5	0.75	REVIEW	Element Coverage@5<0.4
